Date,Close,High,Low,Open,Volume,MA50,MA200,Year
2020-12-09,2466.216796875,2491.8370504672225,2450.7304275243173,2469.901865163814,3659996,2362.3315869140624,1949.376162109375,2020
2020-12-10,2442.965087890625,2480.6936002409766,2439.411545629429,2472.533669843982,2127801,2367.70947265625,1952.2858239746095,2020
2020-12-11,2442.351318359375,2463.496708121257,2425.636664588039,2450.3355971534,1795408,2373.006923828125,1955.3712481689454,2020
2020-12-14,2454.72216796875,2460.2498763676463,2418.3536810764354,2458.495061905187,2483658,2378.007490234375,1958.3425030517578,2020
2020-12-15,2423.004150390625,2452.0901164400307,2417.257089785099,2444.456715840757,2365509,2379.1873779296875,1961.2955963134766,2020
2020-12-16,2469.19970703125,2474.113273846714,2422.039062245629,2438.3150113347288,2565149,2381.14265625,1964.5577606201173,2020
2020-12-17,2490.25732421875,2503.8571371950884,2461.1274450728747,2466.3918888056505,2863460,2383.14078125,1968.3797259521484,2020
2020-12-18,2510.26220703125,2542.7262761190364,2497.2765365539835,2516.40405793975,6076692,2383.9707421875,1972.2967523193358,2020
2020-12-21,2474.419677734375,2532.6357275705127,2443.5789022289546,2510.2618453418454,2705195,2384.306650390625,1975.8839990234376,2020
2020-12-22,2520.352783203125,2530.1357901324595,2473.1043085282113,2486.572597945224,2881737,2385.263291015625,1979.4981365966796,2020
2020-12-23,2552.158447265625,2561.151871961619,2514.1666688784435,2523.467271809338,2790988,2386.916328125,1983.0907452392578,2020
2020-12-24,2552.684814453125,2563.213701230318,2529.740486824709,2552.3776362378235,1807144,2388.6667529296874,1986.7230920410157,2020
2020-12-28,2570.2763671875,2588.0877748119547,2546.2354974513332,2553.2547545084008,2108994,2391.97982421875,1991.0650915527344,2020
2020-12-29,2571.242431640625,2590.1066910776744,2562.0296537760196,2562.0296537760196,1994151,2394.913876953125,1995.4923852539061,2020
2020-12-30,2552.64111328125,2586.333468082579,2546.2359971176083,2574.6639080930568,2637968,2398.3840234375,2000.619862060547,2020
2020-12-31,2511.797607421875,2548.868063771041,2496.223628718971,2544.4810275167015,4040956,2400.5556005859376,2005.3858630371094,2020
2021-01-01,2569.267822265625,2579.577357623474,2526.0555144891096,2526.9329217536074,2681440,2404.9926513671876,2010.9133605957031,2021
2021-01-04,2666.835693359375,2676.750439131033,2580.4110704783106,2588.351649737457,5113293,2411.45564453125,2017.0943688964844,2021
2021-01-05,2713.821044921875,2732.465951874539,2666.9675761933777,2666.9675761933777,5801309,2418.5837060546874,2023.525835571289,2021
2021-01-06,2677.407958984375,2731.807203112519,2664.860993706221,2719.9622064071973,3726716,2424.9589306640623,2029.8015283203124,2021
2021-01-07,2661.0009765625,2703.160441346511,2632.4413253081198,2698.0275228139217,3717827,2432.02470703125,2035.295068359375,2021
2021-01-08,2738.30029296875,2744.5299703376445,2684.8662753303042,2711.1884937158957,5879039,2440.7759716796877,2041.7302899169922,2021
2021-01-11,2787.04052734375,2834.0257336650902,2760.8061333263317,2834.0257336650902,9508039,2450.3186572265627,2048.263842163086,2021
2021-01-12,2785.63671875,2816.477500398718,2763.8330611389288,2787.0404419371316,3611458,2459.2682177734373,2054.5854675292967,2021
2021-01-13,2771.685302734375,2787.522544800205,2742.994131470457,2785.7677304817917,3572801,2468.996015625,2060.6606774902343,2021
2021-01-14,2857.615478515625,2871.504937638506,2743.071705797272,2773.4878549669324,6931542,2479.93353515625,2067.0197357177735,2021
2021-01-15,2842.364013671875,2878.0984117702756,2821.8374776367086,2843.814405032633,4131692,2490.22294921875,2073.5024432373048,2021
2021-01-18,2832.16552734375,2862.933213680999,2801.9691550482826,2856.9994456016725,4160906,2499.73720703125,2079.7272967529298,2021
2021-01-19,2866.40625,2882.4934015692174,2841.176783736417,2842.055860711583,2975735,2509.554599609375,2086.63333984375,2021
2021-01-20,2908.68994140625,2925.5241796509895,2872.0324744270283,2874.5817118103246,3453446,2519.88162109375,2093.9878692626953,2021
2021-01-21,2877.966064453125,2908.997308078231,2867.6369106285397,2905.349224702435,2778546,2530.945380859375,2100.6629302978517,2021
2021-01-22,2903.679931640625,2922.931636118354,2849.880236297609,2849.880236297609,3052459,2541.853056640625,2107.769684448242,2021
2021-01-25,2893.3056640625,2935.9408910625407,2882.185213197653,2908.8212845357853,2272887,2552.8471923828124,2114.5607733154297,2021
2021-01-27,2866.7138671875,2906.6238739856344,2836.781254779704,2900.9538707074753,2786662,2563.5586669921877,2121.2488903808594,2021
2021-01-28,2810.013916015625,2878.977470828268,2798.805683113927,2839.419001763452,3083938,2572.8992626953127,2127.7582440185547,2021
2021-01-29,2735.1162109375,2827.858831085349,2725.1386015007743,2821.881064777732,5445659,2580.817353515625,2133.9761138916015,2021
2021-02-01,2759.730224609375,2782.2784618413975,2675.9981476771814,2725.138461835176,3985846,2589.919130859375,2139.9252734375,2021
2021-02-02,2816.079345703125,2834.1444220864487,2769.0927200906676,2790.1905693865965,2881837,2599.9680126953126,2146.102072753906,2021
2021-02-03,2813.09033203125,2844.69310653024,2780.2127242168735,2824.474335995569,2505866,2609.547373046875,2152.6159436035155,2021
2021-02-04,2802.893310546875,2846.319847654726,2791.9488436771794,2827.1559241289738,2057261,2617.79970703125,2158.9404132080076,2021
2021-02-05,2776.080810546875,2818.188722177429,2750.631577608687,2812.1229628901015,2366135,2625.5543896484373,2164.6582067871095,2021
2021-02-08,2825.44091796875,2835.9018463718144,2773.619167277275,2803.81554215837,2526592,2634.660400390625,2170.882249145508,2021
2021-02-09,2792.739501953125,2853.308033128852,2781.399495042567,2808.650880739887,2658751,2642.7737060546874,2176.864342651367,2021
2021-02-10,2824.738525390625,2830.100766999873,2775.510207145161,2799.860600210748,2127983,2652.2455908203124,2182.908864746094,2021
2021-02-11,2818.321044921875,2830.0128127044054,2799.904423500234,2826.23273843538,1165882,2660.761728515625,2188.7187835693358,2021
2021-02-12,2804.958740234375,2853.044205879988,2797.2228202465326,2799.1567465888947,2777404,2668.611396484375,2193.9890606689455,2021
2021-02-15,2760.170166015625,2820.958258279834,2752.873783564449,2820.958258279834,2630853,2676.268994140625,2199.4004473876953,2021
2021-02-16,2732.875,2784.6085598624745,2725.1390784021382,2769.0929345053987,3435770,2683.0630517578124,2204.66536315918,2021
2021-02-17,2701.491455078125,2754.0163027275794,2677.2728422340697,2729.6219174175817,3678426,2689.051318359375,2209.9000421142578,2021
2021-02-18,2687.6455078125,2723.2918999265667,2664.481748565389,2694.3703594037997,4189909,2693.7168017578124,2215.1174243164064,2021
2021-02-19,2700.392578125,2713.8422835830916,2651.4278209785657,2688.2172766850695,3725028,2698.4003173828123,2220.3909375,2021
2021-02-22,2600.704833984375,2721.6218962319185,2587.254915410718,2721.6218962319185,5366696,2701.5551123046876,2224.9839202880858,2021
2021-02-23,2619.82470703125,2661.8446221272084,2609.1000127059297,2610.8581663533055,3832829,2705.104580078125,2229.6107916259766,2021
2021-02-24,2591.607177734375,2640.176185511166,2567.915879169328,2612.617033712622,3774549,2707.8422802734376,2234.0959228515626,2021
2021-02-25,2633.099609375,2663.515547441728,2609.496304030678,2614.375224727476,4224073,2712.044189453125,2238.9940759277342,2021
2021-02-26,2544.3125,2612.9244999684947,2531.7416564902746,2602.0678136150045,5553153,2713.5464453125,2243.48936340332,2021
2021-03-01,2570.596923828125,2606.4633083985727,2550.905684849813,2572.17930535387,3265871,2715.1532373046875,2247.8870440673827,2021
2021-03-02,2642.81298828125,2659.2076870166584,2591.518764074416,2602.06768713035,3306469,2717.8042529296877,2252.6325524902345,2021
2021-03-03,2689.184326171875,2693.4917172875435,2634.5055693546797,2667.9984862818847,3509857,2722.0995458984376,2257.5884014892576,2021
2021-03-04,2680.921142578125,2708.8318379382204,2651.340286728885,2657.449829088751,3916760,2725.3109130859375,2262.3395318603516,2021
2021-03-05,2644.3076171875,2692.78862797106,2634.2422284443805,2651.3842299729936,3203686,2727.153896484375,2266.780912475586,2021
2021-03-08,2643.340576171875,2666.2405752396367,2633.7147258219425,2651.296266047723,2003125,2728.96701171875,2271.5536108398437,2021
2021-03-09,2682.020263671875,2696.0415006414014,2630.28670456108,2643.340870863011,1942397,2731.2018896484374,2276.2489611816404,2021
2021-03-10,2699.601318359375,2719.160780509051,2689.975468674562,2703.1616229327706,3053778,2733.7690673828124,2281.0365618896485,2021
2021-03-12,2688.17333984375,2740.0828771190104,2673.5807911171387,2703.16164489604,2938317,2736.4797119140626,2285.9058728027344,2021
2021-03-15,2695.381591796875,2724.2593542453787,2673.272893275314,2673.272893275314,3097083,2740.1513916015624,2290.4944116210936,2021
2021-03-16,2733.972900390625,2761.18028498053,2689.9750627317485,2689.9750627317485,4894756,2743.4454931640626,2295.267650756836,2021
2021-03-17,2736.5224609375,2773.487688424811,2712.216069895808,2729.5338423325,3838390,2744.839228515625,2300.0318450927734,2021
2021-03-18,2669.31689453125,2765.9713526955748,2625.8465865790577,2747.9502770038603,3656306,2743.9491455078123,2304.26212890625,2021
2021-03-19,2681.3603515625,2724.2593477518403,2641.626118100768,2663.6030408803085,5776626,2744.028193359375,2308.7413592529297,2021
2021-03-22,2751.20361328125,2759.8186119512543,2653.626053297457,2680.042363586126,2821646,2745.83224609375,2313.4673779296877,2021
2021-03-23,2762.587890625,2785.7954411443675,2745.2261172066974,2760.3022042263533,3305973,2746.317998046875,2318.249010620117,2021
2021-03-24,2743.687255859375,2771.1144147890072,2734.940268188996,2734.984264961801,2207104,2745.4509326171874,2322.7761779785155,2021
2021-03-25,2694.2392578125,2752.2583404265592,2681.1848783769724,2735.8634254319945,3179786,2743.6229833984376,2327.235245361328,2021
2021-03-26,2695.952880859375,2740.9615718936734,2675.074806025355,2716.918734605886,3697370,2742.1083349609376,2331.8255767822266,2021
2021-03-30,2776.608642578125,2802.89295847513,2690.76664657172,2710.1943337083953,4694008,2740.4881982421875,2336.8610290527345,2021
2021-03-31,2793.5751953125,2817.4420522792884,2753.269425191492,2773.4881981095646,3530069,2739.512421875,2341.9120111083985,2021
2021-04-01,2782.279052734375,2826.2329082278093,2764.6975105370016,2805.2230511493217,4285076,2738.5146923828124,2346.8977966308594,2021
2021-04-05,2847.242431640625,2868.4282733530854,2769.9716485858326,2787.553188722842,5317862,2738.131416015625,2352.2506774902345,2021
2021-04-06,2869.9228515625,2878.9773882568857,2839.4189203266383,2878.9773882568857,2291562,2737.35607421875,2357.688629760742,2021
2021-04-07,2875.8125,2881.2189524865717,2843.638409585986,2864.9120307136286,2491268,2737.3130029296876,2363.228599853516,2021
2021-04-08,2916.205810546875,2931.721431827485,2871.1091231096307,2874.5814339058097,2578118,2737.5635205078124,2368.9385021972657,2021
2021-04-09,2920.513427734375,2948.731883972365,2907.986581065637,2948.4241211892822,2911129,2738.10767578125,2374.639867553711,2021
2021-04-12,2853.9677734375,2934.4473240627585,2824.650466597802,2920.5138663194834,3791828,2737.85275390625,2380.1222637939454,2021
2021-04-13,2728.698974609375,2825.35344676723,2701.4475879106244,2825.35344676723,8654596,2736.226455078125,2384.530467529297,2021
2021-04-15,2829.70458984375,2845.7917402961693,2714.105975634484,2778.146814676858,6062760,2738.11822265625,2389.518667602539,2021
2021-04-16,2808.782958984375,2854.3631900125724,2797.7507136681297,2838.5398030645506,3224657,2739.09927734375,2394.4872521972657,2021
2021-04-19,2779.465576171875,2803.376426569832,2755.994264254095,2785.794887362746,2679106,2738.367001953125,2399.2660998535157,2021
2021-04-20,2764.30126953125,2835.330724965426,2748.302113102314,2835.0229622074467,3141893,2737.391220703125,2403.685380859375,2021
2021-04-22,2741.665283203125,2767.3342876746483,2729.753747395712,2767.3342876746483,1988980,2736.16666015625,2407.8062396240234,2021
2021-04-23,2733.490234375,2741.8414668003297,2717.271304851599,2729.534387436686,1615309,2735.3148486328123,2411.609229736328,2021
2021-04-26,2725.842041015625,2771.7298181062615,2714.633809115576,2726.9408872803356,2490260,2733.32287109375,2415.3447747802734,2021
2021-04-27,2753.26904296875,2756.8733443576716,2727.7758110894097,2730.4130419734793,1471417,2732.5334619140626,2419.439750366211,2021
2021-04-28,2746.32421875,2769.9713014232066,2735.687302452878,2769.0482277580213,1639037,2730.96517578125,2423.5634155273438,2021
2021-04-29,2738.544677734375,2775.5539060045367,2729.9736768169814,2765.224751052806,1621395,2729.3696484375,2427.5697265625,2021
2021-04-30,2668.569580078125,2753.312718021885,2654.8121130877844,2724.259184920213,3072305,2726.641865234375,2431.2364068603515,2021
2021-05-03,2669.75634765625,2685.579730684835,2640.746812103844,2659.119432106354,1545831,2724.8335888671877,2435.1184545898436,2021
2021-05-04,2680.965087890625,2716.3479372348656,2667.9987021060897,2692.4370856948617,1990777,2723.795390625,2438.786527709961,2021
2021-05-05,2721.3583984375,2724.610940141866,2683.2943245964398,2698.7661643501683,1939289,2724.1927294921875,2442.6310119628906,2021
2021-05-06,2735.20458984375,2755.027822749251,2702.2831930858956,2729.974123659157,1791671,2725.1439111328127,2446.693251953125,2021
2021-05-07,2754.0595703125,2777.750861332253,2735.511178944035,2754.1475638382285,1912540,2726.2172509765624,2450.818533935547,2021
2021-05-10,2765.13623046875,2781.5749246329046,2747.1151550516115,2765.531772127403,2137153,2729.50587890625,2454.924281616211,2021
2021-05-11,2745.00537109375,2749.8402936162806,2717.358233338404,2747.115069619872,2415625,2732.0094921875,2459.0783380126954,2021
2021-05-12,2714.23828125,2742.720290729441,2699.2939719735896,2742.720290729441,1978558,2734.4621142578126,2463.164835205078,2021
2021-05-14,2682.503173828125,2723.8197883357184,2672.393789427331,2723.8197883357184,2043935,2735.450185546875,2467.152941894531,2021
2021-05-17,2698.546630859375,2703.3375576036415,2668.877781998229,2685.5802450608003,2890462,2738.5348681640626,2471.005464477539,2021
2021-05-18,2715.292724609375,2746.2361880296953,2705.7986513301544,2725.1383427951523,2098538,2741.4287841796877,2474.4919873046874,2021
2021-05-19,2709.316162109375,2740.9629440159088,2696.2179965565606,2711.074316659738,1986041,2742.75884765625,2478.0958465576173,2021
2021-05-20,2689.975830078125,2715.293292579016,2683.0312070831365,2696.2173631129313,2329027,2742.774677734375,2481.5879321289062,2021
2021-05-21,2707.996337890625,2714.765186965572,2685.6678709113507,2690.854338673333,1685566,2743.316181640625,2485.1618231201173,2021
2021-05-24,2708.875732421875,2729.5340415933547,2700.5245010546814,2708.875732421875,1652260,2744.6075439453125,2488.8591473388674,2021
2021-05-25,2750.836669921875,2763.424795338184,2722.6570228010933,2731.4023710335377,1841613,2746.7574658203125,2492.785717163086,2021
2021-05-26,2790.146240234375,2795.888190705017,2741.8255617150744,2756.1362259082634,1923753,2748.9199853515624,2496.866022338867,2021
2021-05-27,2809.138671875,2842.4861513917554,2793.06125468533,2793.193674959177,5959785,2751.110732421875,2500.828984375,2021
2021-05-28,2776.984375,2825.0400036159776,2769.9613544264,2817.531298165466,1763701,2752.886953125,2504.686871337891,2021
2021-05-31,2790.720703125,2800.6146992644194,2763.7337050232063,2782.637888857994,1652799,2754.7937353515626,2508.6682653808593,2021
2021-06-01,2785.287841796875,2800.261039677647,2766.736923725916,2799.068610059735,1377441,2755.8200341796874,2512.635162963867,2021
2021-06-02,2764.48388671875,2790.9851945829346,2751.7191332311404,2783.388282396119,2240078,2756.3792626953127,2516.5965478515627,2021
2021-06-03,2774.90771484375,2786.656670864749,2758.476818072345,2786.656670864749,1281706,2758.4910791015627,2520.622724609375,2021
2021-06-04,2777.116455078125,2788.6887800926147,2760.5531362605616,2763.2032672713717,1836060,2760.406201171875,2524.713674926758,2021
2021-06-07,2811.965576171875,2818.370059314613,2768.1502071066175,2778.2206184706743,2559821,2761.6214404296875,2528.9297229003905,2021
2021-06-08,2826.939453125,2854.191725943014,2815.4997615477387,2825.0402784171333,2574057,2762.9084716796874,2533.14921875,2021
2021-06-09,2827.027099609375,2844.473794466741,2814.615610260748,2828.573009280281,1710925,2764.5752685546877,2537.426596069336,2021
2021-06-10,2841.6474609375,2848.007732839972,2820.6230431011263,2835.640453603074,1874324,2767.5234326171876,2541.79345703125,2021
2021-06-11,2891.999755859375,2923.0945840947657,2836.523635396885,2837.00953589567,3452954,2771.4443701171876,2546.4306457519533,2021
2021-06-14,2894.25244140625,2922.8295591519113,2888.952179184316,2896.593304286982,1847360,2773.79724609375,2551.0812805175783,2021
2021-06-15,2882.23828125,2913.377320224504,2872.3445020711756,2913.377320224504,1304985,2775.5705078125,2555.6956530761718,2021
2021-06-16,2892.485595703125,2910.4621884354497,2873.62541029358,2881.6642273428124,1635552,2777.774638671875,2560.313863525391,2021
2021-06-17,2930.823974609375,2946.9898164726833,2879.80895402805,2884.6675274167474,2273413,2779.44626953125,2565.146047973633,2021
2021-06-18,2912.7587890625,2966.379725481186,2893.0594404261124,2960.1076630224497,3380431,2780.30298828125,2569.930934448242,2021
2021-06-21,2891.381591796875,2902.7770698023915,2872.4771929821286,2884.226151218749,1130569,2780.6143701171877,2574.52724609375,2021
2021-06-22,2916.2041015625,2939.03948321946,2901.893437333948,2918.6776002896086,1708688,2780.6143359375,2579.295281982422,2021
2021-06-23,2881.046142578125,2940.762524016195,2876.629256840642,2940.762524016195,1467104,2779.824990234375,2583.8054064941407,2021
2021-06-24,2980.160888671875,2988.464546637038,2896.1516453294503,2901.010219082481,4155204,2782.3488525390626,2588.661048583984,2021
2021-06-25,2986.520751953125,3003.1722775928047,2959.3126995223847,2981.6179668844566,2722861,2787.5052880859375,2593.5952337646486,2021
2021-06-28,2947.608642578125,2995.9735405120887,2944.295978336073,2995.9735405120887,1355238,2789.863369140625,2598.1677661132812,2021
2021-06-29,2951.230712890625,2973.71261879616,2938.554164198478,2952.246510371656,1497322,2792.71232421875,2602.6660168457033,2021
2021-06-30,2955.55810546875,2987.5805163850596,2949.1536232854883,2955.778949681966,1693146,2796.2341748046874,2607.275675048828,2021
2021-07-01,2951.803955078125,2969.9131817963957,2943.721142590661,2966.37967414405,990310,2799.984228515625,2611.8512731933592,2021
2021-07-02,2937.6259765625,2950.214098705569,2910.903822539493,2942.5287620044955,1682274,2803.9034423828125,2616.1683569335937,2021
2021-07-05,2933.695068359375,2980.5140501790215,2916.9109050655393,2952.2459856841406,1972858,2807.9075390625,2619.9533728027345,2021
2021-07-06,2881.8408203125,2939.878645879054,2876.3639260649975,2926.6279909246714,2159420,2811.0275146484373,2623.4791174316406,2021
2021-07-07,2893.01513671875,2899.8613076965835,2863.5546464924696,2893.0593486974058,2640710,2813.8224365234373,2627.0100622558593,2021
2021-07-08,2878.484130859375,2913.3775244972285,2854.986214952416,2913.3775244972285,2485811,2816.465634765625,2630.652043457031,2021
2021-07-09,2834.006103515625,2899.2435873844856,2827.6900436373367,2870.9755207189455,6365067,2818.37486328125,2634.11990234375,2021
2021-07-12,2820.711181640625,2858.6079686286457,2816.515140895574,2857.7245916296874,1892226,2821.4176953125,2637.454014892578,2021
2021-07-13,2815.808349609375,2839.173627711881,2804.721925322098,2839.173627711881,1809339,2824.3387353515627,2640.511774902344,2021
2021-07-14,2839.65966796875,2846.240783692496,2813.555833662507,2815.322587718182,2044279,2827.512626953125,2643.9312353515625,2021
2021-07-15,2835.587158203125,2861.1725983413016,2827.6637229336393,2857.410052686177,2232968,2829.7972021484375,2647.920946044922,2021
2021-07-16,2828.371337890625,2850.548262591818,2825.892441643873,2844.483839286267,1256526,2831.660537109375,2651.481198730469,2021
2021-07-19,2819.341796875,2832.7983868188567,2811.728089019713,2815.2693082754054,1597058,2832.966181640625,2654.9788342285156,2021
2021-07-20,2838.110595703125,2846.2553578539632,2794.155076123223,2819.3421743627855,1811945,2834.4256689453123,2658.299033203125,2021
2021-07-22,2847.450439453125,2855.063931743701,2824.1225693914685,2824.1225693914685,2859334,2836.4745703125,2661.6488916015624,2021
2021-07-23,2844.352294921875,2869.760505544406,2838.8632309350623,2859.535189425642,1776193,2839.0768505859373,2664.8471838378905,2021
2021-07-26,2830.806396484375,2854.443991333239,2824.8748975730673,2832.9753500089523,1259611,2842.0429150390623,2667.1811669921876,2021
2021-07-27,2817.88037109375,2841.8279049221837,2798.580686642525,2832.9748584894046,1121367,2844.42958984375,2669.413389892578,2021
2021-07-28,2831.02783203125,2836.915022702332,2773.128766395787,2822.351801458965,1660654,2846.7442919921873,2671.6167736816406,2021
2021-07-29,2829.257568359375,2855.506773355142,2824.3883911930243,2833.1971321116425,1731997,2849.1431201171877,2673.4192407226565,2021
2021-07-30,2804.15869140625,2853.7800694857933,2799.6437665357093,2849.7961978206204,2999943,2851.42677734375,2675.1519128417967,2021
2021-08-02,2850.150146484375,2855.019322815732,2803.760262073905,2815.2692243116567,2608669,2854.269853515625,2677.0400598144533,2021
2021-08-03,2908.137939453125,2912.653080836421,2849.7521253310056,2858.649482681095,3804735,2858.25509765625,2679.2332165527346,2021
2021-08-04,2898.444091796875,2926.1098714268387,2887.15645370785,2921.5063289241934,2929598,2861.20724609375,2681.399619140625,2021
2021-08-05,2907.296875,2934.7856343504254,2888.307128829039,2899.373439667464,2534521,2863.5502587890624,2683.9129895019532,2021
2021-08-06,2930.181884765625,2942.753169760051,2890.5201863016146,2897.2042808024594,2292362,2865.971123046875,2686.4411999511717,2021
2021-08-09,2941.6025390625,2954.262442321804,2930.3592100944475,2942.6648617114934,1510489,2869.263486328125,2689.253543701172,2021
2021-08-10,2951.517822265625,2965.6827001982383,2935.3169160413063,2935.3169160413063,2040777,2872.4794287109376,2691.9950390625,2021
2021-08-11,2960.636474609375,2974.624334648893,2945.4978911610087,2965.7712860338665,1929707,2875.9864013671877,2695.061145019531,2021
2021-08-12,2967.3203125,2981.706515253226,2944.523714291042,2944.523714291042,1310205,2880.0431298828125,2698.17931640625,2021
2021-08-13,3066.1650390625,3080.861187504432,2972.4113324845202,2975.2885735360687,4363584,2885.8682763671877,2701.7230517578123,2021
2021-08-16,3074.61962890625,3093.565283570846,3042.350308322489,3063.154973605649,2083489,2891.81833984375,2705.3029162597654,2021
2021-08-17,3145.532958984375,3152.3940727027616,3065.811200873919,3082.7206127515733,4336019,2898.4896875,2709.4920202636717,2021
2021-08-18,3152.17236328125,3182.671073455571,3130.969354434129,3163.946961523481,2631309,2904.994345703125,2713.749196777344,2021
2021-08-20,3151.242919921875,3164.965146430876,3098.5672762260324,3103.87910584242,2836148,2911.478662109375,2717.955880126953,2021
2021-08-23,3220.207763671875,3251.7247026771975,3153.3672477306477,3169.3913519151556,3744176,2919.0498681640624,2722.3661254882813,2021
2021-08-24,3198.783447265625,3246.7228346734682,3182.139672824167,3237.559843001873,2511141,2925.1855419921876,2726.933565673828,2021
2021-08-25,3239.33056640625,3273.6361306173026,3193.3390209691447,3195.9506271458217,2123263,2932.0871044921873,2731.5765209960937,2021
2021-08-26,3250.706787109375,3264.6503388708297,3229.503562472118,3240.2158378999643,1902533,2939.456474609375,2736.1905883789063,2021
2021-08-27,3293.46630859375,3301.7439942841897,3232.336189828916,3245.5271438653544,3944728,2947.4760888671876,2740.875656738281,2021
2021-08-30,3276.77880859375,3311.3500054128417,3264.650175657606,3288.907441529894,2033114,2954.395185546875,2745.3818676757815,2021
2021-08-31,3352.16259765625,3367.788358369069,3278.6822930983203,3283.949813871985,3207480,2963.18326171875,2750.180986328125,2021
2021-09-01,3288.86328125,3378.943051708718,3281.8251507662603,3360.6172841404705,2643336,2971.1328955078125,2755.0014123535157,2021
2021-09-02,3396.693115234375,3416.523855854154,3295.104391712346,3305.728049074127,3403717,2980.74267578125,2760.1933972167967,2021
2021-09-03,3401.3857421875,3414.532390299756,3368.186808360249,3386.2912503795983,1746812,2991.1494677734377,2765.482331542969,2021
2021-09-06,3410.19384765625,3432.8577353838573,3376.5522676430264,3408.1576035329426,1723693,2999.750126953125,2770.8776000976563,2021
2021-09-07,3378.234130859375,3426.0848933004017,3371.4616363346827,3420.817373543547,1585039,3007.58439453125,2776.0538500976563,2021
2021-09-08,3341.273193359375,3377.4379827229823,3325.2049968827055,3373.0114584992302,4147175,3015.457685546875,2781.0641577148435,2021
2021-09-09,3356.544921875,3371.860739920555,3333.172958897649,3355.0399467680836,1441148,3023.5639697265624,2786.3236755371095,2021
2021-09-13,3404.306884765625,3410.5481106681864,3334.9431675228693,3334.9431675228693,1691473,3032.5389453125,2791.7770336914064,2021
2021-09-14,3440.2060546875,3449.5903726199604,3386.291075393648,3408.3793883308576,1991188,3042.3069873046875,2797.307452392578,2021
2021-09-15,3500.98193359375,3523.51289619719,3422.5881549493306,3436.841647844263,2461369,3053.5741064453123,2802.8609790039063,2021
2021-09-16,3455.610595703125,3525.062720600188,3445.6952242336656,3479.2481928696525,2946666,3064.0124169921874,2808.1972985839843,2021
2021-09-17,3388.814208984375,3492.527584251267,3368.584906990132,3470.3949633117786,6477148,3074.151884765625,2813.290667724609,2021
2021-09-20,3384.962890625,3427.014868473748,3371.1079570103802,3372.1259710711715,2002008,3083.99083984375,2818.2801110839846,2021
2021-09-21,3419.88818359375,3427.5018914398584,3383.325051595029,3415.5059679978876,1568129,3094.8189208984377,2823.6238305664065,2021
2021-09-22,3419.180419921875,3449.900674541708,3410.5930051503906,3419.4903631093684,1744067,3106.5224072265623,2828.7571618652346,2021
2021-09-23,3425.4658203125,3434.09754267421,3395.1441289393133,3426.1297989557083,2003869,3118.6175,2833.8221142578127,2021
2021-09-24,3427.281005859375,3491.996666315878,3412.8504923268156,3443.8361647603924,2320754,3130.846953125,2839.0720678710936,2021
2021-09-27,3396.870849609375,3456.230590869378,3366.726172257848,3452.689371001684,1673362,3141.9911767578124,2844.0905615234374,2021
2021-09-28,3345.699951171875,3408.4238902572306,3321.0000307343994,3408.4238902572306,2253075,3152.1934326171877,2848.8086706542967,2021
2021-09-29,3356.9873046875,3369.4701892693497,3295.2372926797393,3328.56914927478,2489161,3162.765751953125,2853.3217504882814,2021
2021-09-30,3342.5126953125,3368.5848793374157,3319.981730608833,3368.5848793374157,2252412,3173.229169921875,2857.7032299804687,2021
2021-10-01,3302.36328125,3373.0106338159576,3297.7597404106145,3348.0007780665346,1578374,3182.5142236328124,2862.0002209472655,2021
2021-10-04,3340.521240234375,3349.684016863548,3282.2238223122226,3297.583949784419,1356860,3192.3756396484373,2866.491070556641,2021
2021-10-05,3393.639404296875,3399.570904052729,3312.456986091937,3323.434680680715,1877966,3203.3613818359377,2871.185656738281,2021
2021-10-06,3373.808349609375,3415.0193358424335,3359.732088185577,3396.029589006554,1678154,3214.2214208984374,2875.939677734375,2021
2021-10-07,3446.403564453125,3451.804011121007,3381.909228322114,3390.7179693750854,1647233,3226.791884765625,2880.8256970214843,2021
2021-10-08,3484.25,3532.277788850689,3452.688968067958,3474.821589658137,2934339,3239.856328125,2885.7956604003907,2021
2021-10-11,3262.87939453125,3326.532721970496,3240.2155056319402,3324.3194600130973,11845402,3248.5287646484376,2889.5587463378906,2021
2021-10-12,3233.885986328125,3281.8251586645006,3214.187952937166,3280.939853792997,5752877,3257.123310546875,2893.356077880859,2021
2021-10-13,3235.966064453125,3253.893486668199,3226.9359987133057,3231.3625227170273,3545655,3264.83962890625,2896.9341442871096,2021
2021-10-14,3203.36865234375,3255.30274904869,3200.4858910537205,3215.3875927252047,6442299,3270.7442431640625,2900.1901953125,2021
2021-10-18,3235.03466796875,3239.9575806125013,3194.498652086735,3196.2726590535945,3590107,3277.4760546875,2903.601944580078,2021
2021-10-19,3223.50390625,3273.1319287564406,3215.5652676856744,3254.4160669882417,3135441,3283.8001953125,2906.8680822753904,2021
2021-10-20,3201.06298828125,3219.8230275642086,3173.9649853308347,3203.856962964717,2933693,3289.2178173828124,2910.017185058594,2021
2021-10-21,3133.34033203125,3199.8212109811748,3114.491504839272,3196.849878744259,4871211,3293.0525732421875,2912.9206811523436,2021
2021-10-22,3103.4921875,3159.1516554194964,3091.207102780001,3157.7323632415505,2691670,3296.092060546875,2915.8791540527345,2021
